"CO_NCM";"CO_UNID";"CO_SH6";"CO_PPE";"CO_PPI";"CO_FAT_AGREG";"CO_CUCI_ITEM";"CO_CGCE_N3";"CO_SIIT";"CO_ISIC4";"CO_EXP_SUBSET";"NO_NCM_POR";"NO_NCM_ESP";"NO_NCM_ING"
"30039084";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo ftalilsulfatiazol/bumetanida, etc, exceto em doses";"Medicam.c/ftalilsulfatiazol/bumetanida, etc.exc.en dosis";"Medicam.c/phthalylsulfathiazol/bumetanid, etc.exc.doses"
"30039085";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo enantato de flufenazina, etc, exceto em doses";"Medicamento c/enantato de flufenazina, etc.exc.en dosis";"Medicament c/fluphenazine enanthate, etc.exc.doses"
"30039086";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo furosemida/clortalidona, etc, exceto em doses";"Medicamento c/furosemida/clortalidona, etc.exc.en dosis";"Medicament c/furosemide/chlorthalidone, etc.exc.doses"
"30039087";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento com cloridrato de tizanidina, etc, exceto em doses";"Medicamento c/clorhidrato de tizanidina, etc.exc. dosis";"Medicament c/tizanidine hydrochloride, etc.exc.doses"
"30039088";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo topotecan, uracil, etc, exceto em doses";"Medicamento q.cont.topotecan, uracil, etc.exc.en dosis";"Medicament c/topotecan, uracil, etc.exc.doses"
"30039089";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo outros compostos heteroc�clicos, etc, exceto em doses";"Medicamento c/dem.compuest.heteroc�cl.etc.exc.en dosis";"Medicaments c/oth.heterocyclic compounds, etc.exc.doses"
"30039091";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo extrato de p�len, exceto em doses";"Medicamento q.contenga extracto de polen, exc.en dosis";"Medicament containing pollen extract, exc.in doses"
"30039092";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo disofenol/crisarobina, etc, exceto em doses";"Medicamento q.cont.disofenol/crisarobina, etc.exc.dosis";"Medicaments c/disophenol/chyrsarobin, etc.exc.doses"
"30039093";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo dicoflenaco resinato, exceto em doses";"Medicamento q.contenga dicloflenaco resinato, exc.dosis";"Medicament cont.diclofenac resinate, exc.in doses"
"30039094";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo silimarina, exceto em doses";"Medicamento q.contenga silimarina, exc.en dosis";"Medicament cont.silymarin group, exc.in doses"
"30039095";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo propofol, busulfano, mitotano, exceto em doses";"Medicamento q.cont.propofol, busulfano, mitotano, exc.dos.";"Medicament c/propofol, busulfan, mitotane, exc.in doses"
"30039096";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Complexo de ferro dextrana";"Complejo de hierro dextrana";"Iron dextran complex"
"30039099";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Outros medicamentos contendo produtos misturados, para fins terap�uticos, etc";"Los dem.medic.q.cont.prods.mezclados, p/fines terap.etc";"Oth.medicament con.mixed products, fortherapeutic use etc"
"30041011";"10";"300410";"3338";"3338";"03";"54213";"322";"1000";"21";"1406";"Medicamento contendo ampicilina ou seus sais, em doses";"Medicamento q.contenga ampicilina o sus sales, en dosis";"Medicament cont.ampicillin or its salts, in doses"
"30041012";"10";"300410";"3338";"3338";"03";"54213";"322";"1000";"21";"1406";"Medicamento contendo amoxicilina ou seus sais, em doses";"Medicamento q.contenga amoxicilina o sus sales, en dosis";"Medicament cont.amoxicillin or its salts, in doses"
"30041013";"10";"300410";"3338";"3338";"03";"54213";"322";"1000";"21";"1406";"Medicamento contendo penicilina g benzat�nica, em doses";"Medicamento q.contenga penicilina g benzat�nica, en dos.";"Medicament cont.penicillin g benzathine, in doses"
"30041014";"10";"300410";"3338";"3338";"03";"54213";"322";"1000";"21";"1406";"Medicamento contendo penicilina g pot�ssica, em doses";"Medicamento q.contenga penicilina g pot�sica, en dosis";"Medicament cont.penicillin g potassium, in doses"
"29310041";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Acetato de trifenilestanho";"Acetato de trifenilesta�o";"Triphenyltin acetate"
"29310042";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Tetraoctilestanho";"Tetraoctilesta�o";"Tetraoctyltin"
"29310043";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Ciexatim";"Cihexatin";"Cyhexatin"
"29310044";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Hidr�xido de trifenilestanho";"Hidr�xido de trifenilesta�o";"Triphenyltin hydroxide"
"29310045";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"�xido de fembutatin (�xido de ""fenbutatin"")";"�xido de fembutat�n (�xido de ""fenbutatin"")";"Fenbutatin oxide"
"29310046";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Sais de dimetil-estanho, etc, do �cido carbox�lico/tioglicol";"Sales de dimetilesta�o, etc. del �c. carboxil/tioglicol";"Dimethyltin salt, etc.carboxylic/thioglycolic acids"
"29310049";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Outros compostos organo-met�licos do estanho";"Los dem�s compuestos �rgano-met�licos del esta�o";"Other organo-tin metalic compounds"
"29310051";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"�cido metilars�nico e seus sais";"�cido metilars�nico y sus sales";"Methylarsinic acid and its salts"
"29310052";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"2-clorovinil-dicloroarsina";"2-clorovinil-dicloroarsina";"2-chlorovinyldichloroarsine"
"29310053";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Bis(2-clorovinil)cloroarsina";"Bis(2-clorovinil)cloroarsina";"Bis(2-chlorovinyl)chloroarsine"
"29310054";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Tris(2-clorovinil)arsina";"Tris(2-clorovinil)arsina";"Tris(2-chlorovinyl)arsine"
"29310059";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Outros compostos organo-arseniais";"Los dem�s compuestos �rgano-arseniados";"Other organo-arseniais compounds"
"29310061";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Tricloreto de etilalum�nio (sesquicloreto etilalum�nico)";"Tricloruro de etilaluminio(sesquicloruro etilalum�nico)";"Ethyl aluminium trichloride"
"29310062";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Cloreto de dietilalum�nio";"Cloruro de dietilaluminio";"Diethyl aluminium chloride"
"29310069";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Outros compostos organo-alum�nicos";"Los dem�s compuestos �rgano-alum�nicos";"Other organo-aluminium compounds"
"29310071";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Alquil (de c1 a c3) f�sforo-fluoridato de o-alquila, etc";"Alquil (de c1 a c3) fosfonofluoridatos de o-alquilo, etc";"Alkyl(c1 to c3) phosphonofluoridates of o-alky, etc."
"29310072";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Metilfosfonocloridato de o-isopropila";"Metilfosfonocloridato de o-isopropilo";"O-isopropyl methylphosphonochloridate"
"29310073";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Metilfosfonocloridato de o-pinacolila";"Metilfosfonocloridato de o-pinacolilo";"O-pinacolyl methylphosphonochloridate"
"29310074";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Difluoreto de alquilfosfonila, com grupo alquila de c1 a c3";"Difluoruro de alquilfosfonilo, c/grup.alquilo de c1 a c3";"Alkyl group(c1 to c3)phosphonyl difluorides"
"29310075";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Hidrog�nio alquil (de c1 a c3) fosfonitos de, etc.";"Hidr�geno alquil (de c1 a c3) fosfonitos de, etc.";"Alkyl hidrogen (c1 to c3) phosphonits of, etc."
"29310076";"10";"293100";"3122";"3122";"03";"5155";"240";"2000";"20";"1402";"Outros compostos com 1 �tomo f�sforo ligado a 1 grupo alquila, etc";"Los dem.comp.c/1 �tomo f�sforo unidoa1grup.alquilo, etc";"Oth.comp.with 1 atom phosph.linked 1 alkyle group, etc"
"29339162";"10";"293391";"3766";"3766";"03";"51577";"240";"2000";"20";"1402";"Nitrazepam";"Nitrazepam";"Nitrazepam"
"29339163";"10";"293391";"3766";"3766";"03";"51577";"240";"2000";"20";"1402";"Nordazepam";"Nordazepam";"Nordazepam"
"29339164";"10";"293391";"3766";"3766";"03";"51577";"240";"2000";"20";"1402";"Oxazepam";"Oxazepam";"Oxazepam"
"30039029";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento com outras enzimas, n�o contendo vitaminas, etc, exceto em doses";"Medicamento c/dem.enzimas, s/cont.vitams.etc.exc.dosis";"Medicament cont.enzymes n/cont.vitamins, e, exc.in doses"
"30039031";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo permetrina, etc, exceto em doses";"Medicamento que contenga permetrina, etc.exc.en dosis";"Medicament containing permethrin, etc.exc.in doses"
"30039032";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo �cido deidroc�lico, etc, exceto em doses";"Medicamento q cont.�cido dehidroc�lico, etc.exc.en dosis";"Medicament contain.dehydrocholic acid, etc.exc.in doses"
"30039033";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo �cido gluc�nico/sais/�steres, exceto em doses";"Medicamento c/�cido gluc�nico/sales/�steres, exc.dosis";"Medicament c/gluconic acid/salts/esters, exc.in doses"
"30039034";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo �cido o-acetilsalicilico/etc, exceto em doses";"Medicamento c/�cido o-acetilsalic�lico/etc.exc.en dosis";"Medicament c/o-acetylsalicylic acid/etc, exc.in doses"
"30039035";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo tiratricol/lactofosfato c�lcio, exceto em doses";"Medicamento c/tiratricol/lactofosfato calcio, exc.dosis";"Medic.c/tiratricol(triac)/calcium lactophosp.exc.doses"
"30039036";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo �cido l�ctico/sais/etc, exceto em doses";"Medicamento q cont.�cido l�ctico/sales/etc.exc.en dosis";"Medicament cont.lactic acid/salts/etc, exc.in doses"
"30039037";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo �cido fum�rico/sais/etc, exceto em doses";"Medicamento cont.�cido fum�rico/sales/etc.exc.en dosis";"Medicament cont.fumaric acid/salts/etc, exc.in doses"
"30039038";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo etretinato, miltefosina, etc, exceto em doses";"Medicamento cont.etretinato, miltefosina, etc.exc.dosis";"Medicament cont.etretinate/miltefosine, etc, exc.in doses"
"30039039";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento c/outs.�cidos carbox�licos, etc.exceto em doses";"Medicamento c/dem.�cidos carbox�licos, etc.exc.en dosis";"Medicament cont.oth.carboxylic acid, etc, exc.in doses"
"30039041";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo sulfato de tranilcipromina, etc, exceto em doses";"Medicamento c/sulfato de tranilcipromina, etc.exc.dosis";"Medicament c/tranylcypromine sulphate, etc, exc.in doses"
"30039042";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento com �cido sulfan�lico, sais, etc, exceto em doses";"Medicamento c/�cido sulfan�lico, sales, etc.exc.en dosis";"Medicament c/sulfanilic acid, salts, etc, exc.in doses"
"30039043";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo clembuterol/seu cloridrato, exceto em doses";"Medicamento c/clembuterol/su clorhidrato, exc.en dosis";"Medicament c/clenbuterol/its hydrochloride, exc.in doses"
"30039044";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo tamoxifen/seu citrato, exceto em doses";"Medicamento q.contenga tamoxifeno/su citrato, exc.dosis";"Medicament c/tamoxifen/its citrate, exc.in doses"
"30039045";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo levodopa/alfa-metildopa, exceto em doses";"Medicamento con levodopa/alfa-metildopa, exc. in dosis";"Medicine with levodopa/alfa-metildopa, except in doses"
"30039046";"10";"300390";"3338";"3338";"03";"54291";"322";"1000";"21";"1406";"Medicamento contendo cloridrato de fenilefrina, etc, exceto em doses";"Medicamento c/clorhidrato de fenilefrina, etc.exc.dosis";"Medicament c/phenylephrine hydrochloride, etc, exc.doses"
"29305010";"10";"293050";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"Captafol";"Captafol";"Captafol"
"29305020";"10";"293050";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"Metamidof�s";"Metamidof�s";"Methamidophos"
"29309011";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"�cido tioglic�lico e seus sais";"�cido tioglic�lico y sus sales";"Thioglycolic acid and its salts"
"29309012";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"Ciste�na";"Cisteina";"Cysteina"
"29309013";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"N,N-Dialquil-2-aminoetanotiol, com grupos alquila de C1 a C3, e seus sais protonados";"N, n-dialquil-2-aminoetanotiol y sus sales protonados";"N, n-dialkyl-2-aminoethanothiols, their protonat.salts"
"29309014";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"Timerosal";"Timerosal";"Thimerosal"
"29309019";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"Outros ti�is, seus derivados e sais";"Los dem�s tioles,  sus derivados y sales";"Other thiols, its derivates and salts"
"29309021";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"Tioureia";"Tiourea";"Thiourea"
"29309022";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"Tiofanato-Metila";"Tiofanato-metilo";"Thiophanate-methyl"
"29309023";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"4-Metil-3-tiosemicarbazida";"4-metil-3-tiosemicarbazida";"4-methyl-3-thiosemicarbazide"
"29309029";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"Outras tioamidas, seus derivados e sais";"Las dem�s tioamidas,  sus derivados y sales";"Other thioamides, its derivatives and salts"
"29309031";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"2-(Etiltio)etanol, com uma concentra��o superior ou igual a 98 %, em peso";"2-(etiltio) etanol con una concentraci�n>=98%";"2-(ethylthio)ethanol of a concentration of >=98%"
"29309032";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"3-(Metiltio)propanal; aldicarb";"3-(metiltio) propanal y aldicarb.";"3-(methylthio)propanol and aldicarb"
"29309033";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"Clorotioformiato de S-etila";"Clorotioformiato de s-etilo";"S-ethyl chlorothioformate"
"29309034";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"�cido 2-hidroxi-4-(metiltio)butan�ico e seu sal c�lcico";"�cido 2-hidroxi-4-(metiltio) butanoico y su sal c�lcico";"2-hydroxy-4-(methylthio)butyric acid and its calc.salt"
"29309035";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"Metomil";"Metomil";"Methomyl"
"29309036";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"Carbociste�na";"Carbocisteina";"Carbocysteine"
"29309037";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"4-Sulfatoetilsulfonil-2,5-dimetoxianilina; 4-sulfatoetilsulfonil-2-metoxi-5-metilanilina; 4-sulfatoetilsulfonil-2-metoxianilina";"4-sulfatoetilsulfonil-2, 5-dimetoxianilina,  etc";"4-sulphate-ethyl-sulphonyl-2, 5-dimetoxyaniline, etc"
"29309038";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"Tiodiglicol (DCI) (sulfeto de bis(2-hidroxietila))";"Tiodiglicol (sulfuro de bis (2-hidroxietilo))";"Thiodiglycol (inn) (bis(2-hydroxyethyl) sulphide)"
"29309039";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"Outros tio�teres, tio�steres, seus derivados e sais";"Los dem�s tio�teres,  tio�steres,  sus derivados y sales";"Oth.thioethers, thioesters and its derivatives/salts"
"29309040";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"Ffosforotioatos e seus derivados, e sais destes produtos";"F�sforotioatos y sus derivados, sales de estos productos";"Phorothioate, its derivatives and its salts"
"29309041";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"Fosforotioato de O,O-dietila e de S-[2-(dietilamino)etila] e seus sais alquilados ou protonados";"0, 0-dietil-fosforotioato de s-(2-(dietilamino)etilo, etc";"S-[2-(diethylamino)ethyl] o, o-diethylphosphoroth., etc"
"29309042";"10";"293090";"3122";"3122";"03";"51549";"240";"2000";"20";"1402";"Fosforotioato de o, o-dimetila e de s-[2-(1-m";"Fosforotioato de 0, 0-dimetilo y de s-[2-(1-m.";"O, o-dimethyl s-[2-(1-methylcarbamoylethylthio)ethyl ph."
"29339023";"10";"293390";"3766";"3766";"03";"51577";"240";"2000";"20";"1402";"Oxazepam";"Oxazepam";"Oxazepam"
"29339024";"10";"293390";"3766";"3766";"03";"51577";"240";"2000";"20";"1402";"Alprazolam";"Alprazolam";"Alprazolam"
"29339025";"10";"293390";"3766";"3766";"03";"51577";"240";"2000";"20";"1402";"Triazolam";"Triazolam";"Triazolam"
"29339026";"10";"293390";"3766";"3766";"03";"51577";"240";"2000";"20";"1402";"Camazepam";"Camazepam";"Camazepam"
"29339027";"10";"293390";"3766";"3766";"03";"51577";"240";"2000";"20";"1402";"Clonazepam";"Clonazepam";"Clonazepam"
"29339028";"10";"293390";"3766";"3766";"03";"51577";"240";"2000";"20";"1402";"Clorazepato";"Clorazepato";"Clorazepato"
"29339029";"10";"293390";"3766";"3766";"03";"51577";"240";"2000";"20";"1402";"Sais e �steres de compostos heteroc�clicos com 1 ciclo diazepina";"Sales y �steres de compuest.heteroc.c/1ciclo diazepina";"Heteroc.compounds salts and esters with diazepine ring"
"29339031";"10";"293390";"3766";"3766";"03";"51577";"240";"2000";"20";"1402";"Dibenzoazepina (iminoestilbeno)";"Dibenzoazepina (iminoestilbeno)";"Dibenzoazepine (iminoestilbene)"
"29339032";"10";"293390";"3766";"3766";"03";"51577";"240";"2000";"20";"1402";"Carbamazepina";"Carbamazepina";"Carbamazepine"
